audio_path,transcription,duration
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/in the winter when it's not his slowly takes a short walk in the open air each day (1).wav,in the winter when it's not his slowly takes a short walk in the open air each day,8.1734375
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/in the winter when it's no he is slowly takes a short walk in the open air.wav,in the winter when it's no he is slowly takes a short walk in the open air,6.4086875
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/I love my family and in the future I want to make my family (163).wav,I love my family and in the future I want to make my family,7.616125
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/and the girl is sleeping and the dog .wav,and the girl is sleeping and the dog,2.3688125
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/dog eats burns my likes bikes else wants a book Adam place basket.wav,dog eats burns my likes bikes else wants a book Adam place basket,6.501625
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/in the winter when he when it snows he is slowly takes a short walk in the open air.wav,in the winter when he when it snows he is slowly takes a short walk in the open air,7.15175
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/I don't have time to go with you I am playing cricket (120).wav,I don't have time to go with you I am playing cricket,3.8080625
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/I don't have time to go with you I am playing cricket (46).wav,I don't have time to go with you I am playing cricket,4.82975
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/mum and dad advocate at the bus station early but wait and still the bus.wav,mum and dad advocate at the bus station early but wait and still the bus,5.8514375
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/I love my family and in the future I want to make my family proud (37).wav,I love my family and in the future I want to make my family proud,4.82975
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/I love my family and in the future I want to make my family (62).wav,I love my family and in the future I want to make my family,5.2941875
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/mum and dad at the bus station early but weighted until the.wav,mum and dad at the bus station early but weighted until the,8.4520625
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/the girl wakes up in the morning.wav,the girl wakes up in the morning,3.6320625
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/I love my family and in the future I want to make my family (96).wav,I love my family and in the future I want to make my family,6.5945
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/in the winter when it snows is slowly takes a short walk in the open a rich.wav,in the winter when it snows is slowly takes a short walk in the open a rich,5.8514375
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/I love my family and in the future I want to make my family (193).wav,I love my family and in the future I want to make my family,6.1300625
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/nature gives us fruits vegetables and grains to (25).wav,nature gives us fruits vegetables and grains to,4.08675
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/I love my family and in the future I want to take my family (5).wav,I love my family and in the future I want to take my family,4.08675
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/and then they look everywhere in the hole and in the .wav,and then they look everywhere in the hole and in the,6.903625
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/I love my family and the future I want to make my family (6).wav,I love my family and the future I want to make my family,4.922625
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/Dog eat bones Mike Like Birds Elsa wants a book Adam place basket.wav,Dog eat bones Mike Like Birds Elsa wants a book Adam place basket,9.288
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/mum and dad arrived at the bus station early but waited until the bus (17).wav,mum and dad arrived at the bus station early but waited until the bus,5.5728125
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/the boy looked down the hole .wav,the boy looked down the hole,3.8096875
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/I love my family and in the future I want to make my family Pro (55).wav,I love my family and in the future I want to make my family Pro,4.644
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/I love my family and in the future I want to make my family (236).wav,I love my family and in the future I want to make my family,4.2725
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/I love my family and Hindi future I want to make my family.wav,I love my family and Hindi future I want to make my family,5.5728125
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/I love my family and in the future I want to make my family (117).wav,I love my family and in the future I want to make my family,4.08675
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/the kid woke up so did the dog .wav,the kid woke up so did the dog,2.992125
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/nature gives us fruits vegetables and grains (53).wav,nature gives us fruits vegetables and grains,4.45825
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/when the boy and the dog are going to the bed the frog gets out of the jar .wav,when the boy and the dog are going to the bed the frog gets out of the jar,6.3525
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/I love my family and in the future I want to make my family (142).wav,I love my family and in the future I want to make my family,6.0371875
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/I love my family and in the future I want to make my family (222).wav,I love my family and in the future I want to make my family,7.244625
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/in the winter when it snows he slowly takes a short walk in the open air (1).wav,in the winter when it snows he slowly takes a short walk in the open air,6.78025
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/latest news of fruits vegetables grains and.wav,latest news of fruits vegetables grains and,5.2941875
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/I love my family and the future I went to make my family Pro.wav,I love my family and the future I went to make my family Pro,7.058875
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/in the winter when it snows his slowly takes a short walk in the open air each (1).wav,in the winter when it snows his slowly takes a short walk in the open air each,6.4086875
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/nature gives us fruits vegetables and grains to (62).wav,nature gives us fruits vegetables and grains to,5.7585625
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/I love my family and in the future I want to make my family Pro (42).wav,I love my family and in the future I want to make my family Pro,4.922625
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/I don't have time to go with you I am playing cricket (215).wav,I don't have time to go with you I am playing cricket,5.9443125
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/and the dog woke up .wav,and the dog woke up,1.38725
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/I don't have I do not have some time to go with you I am playing cricket.wav,I don't have I do not have some time to go with you I am playing cricket,8.2663125
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/natural resources vegetables and grains.wav,natural resources vegetables and grains,3.0650625
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/mum and dad awarded at the bus station early but waited until the bus.wav,mum and dad awarded at the bus station early but waited until the bus,7.430375
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/major gives us fruit vegetables and grains (1).wav,major gives us fruit vegetables and grains,4.736875
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/nature gives us fruits vegetables and creates to eat.wav,nature gives us fruits vegetables and creates to eat,4.82975
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/Avenger is very attractive and full of my favourite green colour.wav,Avenger is very attractive and full of my favourite green colour,7.616125
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/I love my family and in the future I want to make my family (16).wav,I love my family and in the future I want to make my family,6.2229375
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/I love my family and in the future I want to make my family Pro (46).wav,I love my family and in the future I want to make my family Pro,5.20125
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/I don't have time to go with you I am playing cricket (160).wav,I don't have time to go with you I am playing cricket,5.6656875
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/mum and dad arrived at the bus stationery but a white and till the bus.wav,mum and dad arrived at the bus stationery but a white and till the bus,7.15175
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/mum and dad avoid at the bus station early by weighted until the bus.wav,mum and dad avoid at the bus station early by weighted until the bus,9.288
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/mum and dad arrived at the bus station early bird until the bus (1).wav,mum and dad arrived at the bus station early bird until the bus,6.873125
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/I don't have time to go with you I am playing cricket (134).wav,I don't have time to go with you I am playing cricket,4.179625
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/and he the frog was gone.wav,and he the frog was gone,3.2855
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/nature gives us fruits vegetables and grains to (9).wav,nature gives us fruits vegetables and grains to,4.08675
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/I love my family and in the future I want to make my family proud (16).wav,I love my family and in the future I want to make my family proud,12.074375
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/I love my family and in the future I want to make my family proud (43).wav,I love my family and in the future I want to make my family proud,7.244625
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/I love my family and in the future I want to make my family (121).wav,I love my family and in the future I want to make my family,6.5945
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/I love my family and in the future I want to make my family Pro (41).wav,I love my family and in the future I want to make my family Pro,5.5728125
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/I don't have time to go with you I am playing cricket (181).wav,I don't have time to go with you I am playing cricket,3.9938125
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/and then in the even in the bee's house .wav,and then in the even in the bee's house,5.8738125
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/they looked again and then they found a frog .wav,they looked again and then they found a frog,9.1490625
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/in the winter it is when it is known as he takes slowly a short walk in the open air each day.wav,in the winter it is when it is known as he takes slowly a short walk in the open air each day,8.7306875
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/nature gives of fruits vegetables and grains to.wav,nature gives of fruits vegetables and grains to,5.5728125
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/mum and arrived the at the bus station early but wait until the best game.wav,mum and arrived the at the bus station early but wait until the best game,9.10225
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/I don't have time to go with you I am playing cricket (209).wav,I don't have time to go with you I am playing cricket,6.501625
